CONVERSATION_ID,ASSISTANT_ID,EVENT_POSITION,eventData,eventId,timestamp,typeOfEvent,data,nluEngineVersion,requestLatency
42f90345-2fd6-4c99-8ea8-28175bbf03c6,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,35,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 304}",670e733b8529bdd288bb967d,2024-10-15 16:50:51.665,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,304
cc946338-834b-4acc-99c0-16d533479445,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 265}",670ea301c6d56ea4415e730d,2024-10-15 20:14:41.244,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,265
9a1d2109-189a-45b4-acaf-b5cfbf3d9b1f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '6ea939c99252fd8d2b84582660f85fe69c4a6877 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 578}",670ebbb5c6d56ea4415fce58,2024-10-15 22:00:05.838,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",6ea939c99252fd8d2b84582660f85fe69c4a6877 urmc-d7b76ab58052fc65932cbb27caa4ced2,578
be6a22e7-3d06-4237-afce-c3ea88c1c466,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,40,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '6ea939c99252fd8d2b84582660f85fe69c4a6877 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 148}",670ec6ee4031c12e658e6c58,2024-10-15 22:47:58.360,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",6ea939c99252fd8d2b84582660f85fe69c4a6877 urmc-d7b76ab58052fc65932cbb27caa4ced2,148
b5199ff7-d026-4679-aaf5-694b6c598d9f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,96,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 107}",670e85d2c6d56ea4415cb9e9,2024-10-15 18:10:10.023,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,107
f9025793-df3c-4d4e-b9ed-2dd15a337251,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,39,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 155}",67054b0d4f3c05168c76e482,2024-10-08 18:09:01.592,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,155
3e7519e6-f5ad-4c54-81c8-8fc6ddc3dd1d,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,56,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 414}",670553417673c82f42662130,2024-10-08 18:44:01.466,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,414
8a0cda1f-5b2f-4ca5-80b6-b6af3f19b1c3,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,47,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 544}",67054d0a14519701d6ddadc2,2024-10-08 18:17:30.113,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,544
30d5a0a2-6ab6-4bb9-9fd7-21df54c79301,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,43,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 156}",670575c84f3c05168c798971,2024-10-08 21:11:20.586,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,156
db0e6c8a-410d-4b73-abbf-84d1f7cf141c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,40,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 235}",6705873b0f278e6ab116fc0a,2024-10-08 22:25:47.745,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,235
09563bfb-8e66-4a75-8439-cdff94ef3afa,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,110,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 311}",67057ffd7673c82f4268d50c,2024-10-08 21:54:53.101,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,311
ff3bc71f-5103-4fb6-8e4d-720fda321e96,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,46,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 203}",67054c854f3c05168c76fe82,2024-10-08 18:15:17.788,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,203
0d856495-0e84-4650-afeb-62169821d435,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,40,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 150}",67056e757673c82f4267c8d6,2024-10-08 20:40:05.203,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,150
c6be77db-0c7f-43a7-8780-6d8ecb10e86b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 282}",6706d73214519701d6f0241d,2024-10-09 22:19:14.810,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,282
7824d52f-b8d4-4faf-9c0b-b4a4536affbf,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,46,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 324}",670679d814519701d6ea7127,2024-10-09 15:40:56.415,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,324
b0a095a0-9a72-4cdb-884d-c065eafb3a54,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,75,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 285}",670683637673c82f42731f53,2024-10-09 16:21:39.704,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,285
228212a6-56b6-4f69-8037-5b21e71124ac,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,54,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 179}",6706cb6d9a99212463d12d16,2024-10-09 21:29:01.790,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,179
bd0f17f9-67bc-4f2f-bb5b-2b7aff5a957c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 270}",670962c78b7dd681e934720f,2024-10-11 20:39:19.405,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,270
339bc342-cc30-4748-b3b5-c1172f3a2c86,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,41,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 312}",670925f926d0feb902ccb88d,2024-10-11 16:19:53.715,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,312
16ebf895-cf39-4e99-bab2-595c640a12b9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,43,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 145}",67003e22da6a1c14832404a7,2024-10-04 22:12:34.714,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,145
23b6e26f-c93c-408b-8977-bc6cba8d5805,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,91,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 149}",66fff7edce37c37834a809dc,2024-10-04 17:13:01.080,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,149
4bca2520-0c38-4b61-a01a-0fd0d7b1c173,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,115,"{'data': {'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}, 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 189}",67002cf4fd4c301deb1c9820,2024-10-04 20:59:16.863,LIVE_CHAT_AGENTS_AVAILABILITY,"{'areAgentsOnline': True, 'query': {}, 'status': 'SUCCESS', 'type': 'analytics'}",65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,189
