ASSISTANT_ID,CONVERSATION_ID,EVENT_POSITION,eventData,eventId,key,name,nluEngineVersion,requestLatency,timestamp,typeOfEvent
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,ccb102cf-7369-4d88-b462-f87abef6e3e6,56,"{'key': 'MY_CHART', 'name': 'CANNED_RESPONSE_TRIGGERED', 'nluEngineVersion': '37f0d5f787c1867c00e7132b3df2ebd1b77d4425 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 1196}",6705172d0f278e6ab1101af9,MY_CHART,CANNED_RESPONSE_TRIGGERED,37f0d5f787c1867c00e7132b3df2ebd1b77d4425 urmc-f95578ec092932482f95a0d3fdaedaa8,1196,2024-10-08 14:27:41.854,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,f0b11461-0379-46da-9dad-b68f5dab75f6,66,"{'name': 'INFORMATION_SEARCH', 'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 149}",6705be5b0f278e6ab119c5bc,,INFORMATION_SEARCH,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,149,2024-10-09 02:20:59.590,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,8c00bcc1-aa1e-4b58-8ab4-59cbca8c9ce5,16,"{'name': 'INFORMATION_SEARCH', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff', 'requestLatency': 1347}",67017e2b55f202ce262f67d0,,INFORMATION_SEARCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff,1347,2024-10-05 20:58:03.367,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,2c5bb5e4-5b60-40e9-8ca5-43919a1808da,19,"{'key': 'CAREER', 'name': 'CANNED_RESPONSE_TRIGGERED', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 2420}",6700d38755f202ce262a3937,CAREER,CANNED_RESPONSE_TRIGGERED,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,2420,2024-10-05 08:49:59.177,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,9067201e-f8d9-4dc7-af6b-560751ee9ceb,48,"{'name': 'INFORMATION_SEARCH', 'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 2165}",6706c82b9a99212463d0f900,,INFORMATION_SEARCH,e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,2165,2024-10-09 21:15:07.114,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,0ee05d83-be09-4c88-88e4-44ba244da56c,23,"{'name': 'INFORMATION_SEARCH', 'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 1133}",6706a03f9a99212463ce7cf0,,INFORMATION_SEARCH,9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,1133,2024-10-09 18:24:47.546,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18495a22-c1b4-41aa-8ea2-dee2719ee893,22,"{'name': 'INFORMATION_SEARCH', 'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 2838}",6706b2869a99212463cf9c93,,INFORMATION_SEARCH,e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,2838,2024-10-09 19:42:46.540,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,3e7d69e6-9d5f-4dc0-bcc9-aec8976e2585,29,"{'name': 'INFORMATION_SEARCH', 'nluEngineVersion': 'e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 865}",6708292814519701d6fdff69,,INFORMATION_SEARCH,e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,865,2024-10-10 22:21:12.623,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,b42e3302-9c4b-4952-900d-8560553a8c00,30,"{'key': 'CAREER', 'name': 'CANNED_RESPONSE_TRIGGERED', 'nluEngineVersion': '686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1469}",670dc264881e9aad8cea0a39,CAREER,CANNED_RESPONSE_TRIGGERED,686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1469,2024-10-15 04:16:20.409,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,d889a452-6cc3-4f32-bc5a-751b4753adef,23,"{'key': 'MY_CHART', 'name': 'CANNED_RESPONSE_TRIGGERED', 'nluEngineVersion': '686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1375}",670db32014519701d6342673,MY_CHART,CANNED_RESPONSE_TRIGGERED,686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1375,2024-10-15 03:11:12.050,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,93868283-69ed-4c4b-86b1-27c3d44c7ebb,36,"{'key': 'CAREER', 'name': 'CANNED_RESPONSE_TRIGGERED', 'nluEngineVersion': '686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1448}",670dc47c14519701d634ddd9,CAREER,CANNED_RESPONSE_TRIGGERED,686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1448,2024-10-15 04:25:16.730,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,bf2a4950-aaba-4a33-b65e-b856e9c1c98f,20,"{'name': 'INFORMATION_SEARCH', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 1973}",66ffd85155f202ce261df0c1,,INFORMATION_SEARCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,1973,2024-10-04 14:58:09.154,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,bf2a4950-aaba-4a33-b65e-b856e9c1c98f,36,"{'name': 'INFORMATION_SEARCH', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 1161}",66ffd87255f202ce261df262,,INFORMATION_SEARCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,1161,2024-10-04 14:58:42.291,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,30a79051-e3cf-49c0-8648-50d01f62a328,23,"{'key': 'CAREER', 'name': 'CANNED_RESPONSE_TRIGGERED', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 2789}",66ff39d0ce37c37834a0dee3,CAREER,CANNED_RESPONSE_TRIGGERED,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,2789,2024-10-04 03:41:52.089,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,de699a07-be4a-488a-90fd-7a86e7b313fc,21,"{'name': 'INFORMATION_SEARCH', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 3695}",67000186da6a1c1483209fe3,,INFORMATION_SEARCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,3695,2024-10-04 17:53:58.021,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,fa52458d-de91-4158-968f-0d58a66732fd,21,"{'key': 'MY_CHART', 'name': 'CANNED_RESPONSE_TRIGGERED', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 1295}",67000afeda6a1c1483214ee5,MY_CHART,CANNED_RESPONSE_TRIGGERED,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,1295,2024-10-04 18:34:22.276,INTENT
