ASSISTANT_ID,CONVERSATION_ID,EVENT_POSITION,commandType,data,eventData,eventId,sender,timestamp,typeOfEvent
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,6bbd6279-e3e8-4292-ad47-bc245df28c29,17,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",670eaa42c6d56ea4415ee141,webConnector,2024-10-15 20:45:38.891,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,6bbd6279-e3e8-4292-ad47-bc245df28c29,19,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",670eaa42c6d56ea4415ee140,,2024-10-15 20:45:38.893,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,68a241c5-37a8-4504-a943-6b82581cd270,20,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",670e61968529bdd288ba745c,webConnector,2024-10-15 15:35:34.823,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,68a241c5-37a8-4504-a943-6b82581cd270,22,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",670e61968529bdd288ba745b,,2024-10-15 15:35:34.825,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,df0f492e-a33b-41c5-84a5-9fd87908058c,8,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",670ec2a64031c12e658e2484,webConnector,2024-10-15 22:29:42.463,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,df0f492e-a33b-41c5-84a5-9fd87908058c,10,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",670ec2a64031c12e658e2483,,2024-10-15 22:29:42.465,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,eb155351-4749-4856-89cd-95615a9b0632,5,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",670e673e14519701d639fefc,webConnector,2024-10-15 15:59:42.729,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,eb155351-4749-4856-89cd-95615a9b0632,7,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",670e673e14519701d639fefb,,2024-10-15 15:59:42.731,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,f2470b5f-8420-4ae5-bdf6-fcfeb3e83c0e,4,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",670e50008529bdd288b986de,webConnector,2024-10-15 14:20:32.233,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,f2470b5f-8420-4ae5-bdf6-fcfeb3e83c0e,6,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",670e50008529bdd288b986dd,,2024-10-15 14:20:32.235,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,99948aca-1642-443f-861f-db6681cb9372,5,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",670143a0ce37c37834b5d439,webConnector,2024-10-05 16:48:16.781,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,99948aca-1642-443f-861f-db6681cb9372,7,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",670143a0ce37c37834b5d438,,2024-10-05 16:48:16.783,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,148808d9-7009-4a1c-9fc9-716c8072fda9,5,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6701a07ace37c37834ba9fb0,webConnector,2024-10-05 23:24:26.372,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,148808d9-7009-4a1c-9fc9-716c8072fda9,7,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6701a07ace37c37834ba9faf,,2024-10-05 23:24:26.374,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,174e9621-9294-41fa-9154-5d43b5397a2f,8,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",67017200ce37c37834b85771,webConnector,2024-10-05 20:06:08.118,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,174e9621-9294-41fa-9154-5d43b5397a2f,10,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",67017200ce37c37834b85770,,2024-10-05 20:06:08.120,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,c1707c68-023f-47c4-af17-61af5acd6df5,5,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6701613d55f202ce262e025e,webConnector,2024-10-05 18:54:37.454,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,c1707c68-023f-47c4-af17-61af5acd6df5,7,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6701613d55f202ce262e025d,,2024-10-05 18:54:37.456,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,99885e3a-c5f3-4462-a38a-488938ca4747,8,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",67008ae1ce37c37834b07097,webConnector,2024-10-05 03:40:01.662,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,99885e3a-c5f3-4462-a38a-488938ca4747,10,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",67008ae1ce37c37834b07096,,2024-10-05 03:40:01.664,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,5a22a000-374f-441b-a862-7869012050e7,23,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",67011f9ece37c37834b478b4,webConnector,2024-10-05 14:14:38.736,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,5a22a000-374f-441b-a862-7869012050e7,25,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",67011f9ece37c37834b478b3,,2024-10-05 14:14:38.738,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,265416ce-0be7-4f53-bdf9-9748504d24d9,5,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",67019acece37c37834ba5ecc,webConnector,2024-10-05 23:00:14.844,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,265416ce-0be7-4f53-bdf9-9748504d24d9,7,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",67019acece37c37834ba5ecb,,2024-10-05 23:00:14.846,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,5a33ab5b-2ef4-49c1-9636-c4107480d5d5,5,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",67008f77ce37c37834b0b0a7,webConnector,2024-10-05 03:59:35.983,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,5a33ab5b-2ef4-49c1-9636-c4107480d5d5,7,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",67008f77ce37c37834b0b0a6,,2024-10-05 03:59:35.985,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,ee351325-86a5-4d28-b48d-6b1d47e2939f,8,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6701c470ce37c37834bc3f8f,webConnector,2024-10-06 01:57:52.817,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,ee351325-86a5-4d28-b48d-6b1d47e2939f,10,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6701c470ce37c37834bc3f8e,,2024-10-06 01:57:52.819,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,62e79c6c-00d8-499b-8305-5565847399ba,14,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",670103dbce37c37834b3fd3f,webConnector,2024-10-05 12:16:11.660,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,62e79c6c-00d8-499b-8305-5565847399ba,16,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",670103dbce37c37834b3fd3e,,2024-10-05 12:16:11.662,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,5d142996-f984-4e9a-9594-87463e3c0303,8,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6701318155f202ce262bd7ae,webConnector,2024-10-05 15:30:57.570,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,5d142996-f984-4e9a-9594-87463e3c0303,10,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6701318155f202ce262bd7ad,,2024-10-05 15:30:57.572,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,d1036949-165a-4b22-bdda-3516a4971cf2,5,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",67019287ce37c37834b9fda5,webConnector,2024-10-05 22:24:55.540,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,d1036949-165a-4b22-bdda-3516a4971cf2,7,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",67019287ce37c37834b9fda4,,2024-10-05 22:24:55.542,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,9d88b943-aeae-46ff-b681-dd23aa4e852e,20,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6701ab4e55f202ce26316a88,webConnector,2024-10-06 00:10:38.603,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,9d88b943-aeae-46ff-b681-dd23aa4e852e,22,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6701ab4e55f202ce26316a87,,2024-10-06 00:10:38.605,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,9dea61ff-6ad7-4e72-8b37-99e9b7bbe2d2,8,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6700a44e55f202ce2628f0e0,webConnector,2024-10-05 05:28:30.081,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,9dea61ff-6ad7-4e72-8b37-99e9b7bbe2d2,10,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6700a44e55f202ce2628f0df,,2024-10-05 05:28:30.083,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,2c5e64f4-fa2b-4dc1-927d-52254fbdb6fb,23,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6700e7db55f202ce262a890f,webConnector,2024-10-05 10:16:43.003,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,2c5e64f4-fa2b-4dc1-927d-52254fbdb6fb,25,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6700e7db55f202ce262a890e,,2024-10-05 10:16:43.005,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,adf68bda-0fe8-4ffe-b62f-0c6978251f7a,44,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",670135d1ce37c37834b5359b,webConnector,2024-10-05 15:49:21.473,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,adf68bda-0fe8-4ffe-b62f-0c6978251f7a,46,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",670135d1ce37c37834b5359a,,2024-10-05 15:49:21.475,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,095d5a5b-ce1c-4eb7-88f6-6d4ad783737d,5,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",67016a7555f202ce262e79aa,webConnector,2024-10-05 19:33:57.284,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,095d5a5b-ce1c-4eb7-88f6-6d4ad783737d,7,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",67016a7555f202ce262e79a9,,2024-10-05 19:33:57.286,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,e3983175-2001-4274-8f7d-5786029e4c7c,8,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6700867fce37c37834b02b32,webConnector,2024-10-05 03:21:19.709,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,e3983175-2001-4274-8f7d-5786029e4c7c,10,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6700867fce37c37834b02b31,,2024-10-05 03:21:19.711,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,66c8c8c1-f6e8-4c09-aef4-93c63c51fe1b,5,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6701457c55f202ce262ca2c2,webConnector,2024-10-05 16:56:12.479,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,66c8c8c1-f6e8-4c09-aef4-93c63c51fe1b,7,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6701457c55f202ce262ca2c1,,2024-10-05 16:56:12.481,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,e326b4d6-8812-4b93-89f0-28b08aad4bc4,5,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6700db79ce37c37834b35e36,webConnector,2024-10-05 09:23:53.831,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,e326b4d6-8812-4b93-89f0-28b08aad4bc4,7,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6700db79ce37c37834b35e35,,2024-10-05 09:23:53.833,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33de2658-a253-456b-98d6-371f415a5bf7,14,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",670a3be28529bdd288932df0,webConnector,2024-10-12 12:05:38.081,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33de2658-a253-456b-98d6-371f415a5bf7,16,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",670a3be28529bdd288932def,,2024-10-12 12:05:38.083,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,0818627e-5842-47c8-9453-7b56c7092bff,5,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",670a4fb014519701d61340f6,webConnector,2024-10-12 13:30:08.584,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,0818627e-5842-47c8-9453-7b56c7092bff,7,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",670a4fb014519701d61340f5,,2024-10-12 13:30:08.586,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,9b445e9c-1a51-4ba4-8df2-b6c937d1cbc4,5,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",6709d4448529bdd28890c9f4,webConnector,2024-10-12 04:43:32.615,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,9b445e9c-1a51-4ba4-8df2-b6c937d1cbc4,7,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",6709d4448529bdd28890c9f3,,2024-10-12 04:43:32.617,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,ebb40686-988d-429b-8fda-020c2f9243c6,23,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",670b02198529bdd2889ace85,webConnector,2024-10-13 02:11:21.454,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,ebb40686-988d-429b-8fda-020c2f9243c6,25,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",670b02198529bdd2889ace84,,2024-10-13 02:11:21.456,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,76b5cc30-fcbd-4a6a-acf8-91afcb0d15ba,5,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",670aaed98529bdd288974a01,webConnector,2024-10-12 20:16:09.739,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,76b5cc30-fcbd-4a6a-acf8-91afcb0d15ba,7,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",670aaed98529bdd288974a00,,2024-10-12 20:16:09.741,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,b4fe5d55-f8f2-4a72-ac4b-cf7980135f9e,5,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",670aa7de14519701d616a712,webConnector,2024-10-12 19:46:22.898,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,b4fe5d55-f8f2-4a72-ac4b-cf7980135f9e,7,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",670aa7de14519701d616a711,,2024-10-12 19:46:22.900,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,03668962-5978-4c99-9aa9-b459d786098e,32,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",670af66d8529bdd2889a5f3d,webConnector,2024-10-13 01:21:33.866,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,03668962-5978-4c99-9aa9-b459d786098e,34,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",670af66d8529bdd2889a5f3c,,2024-10-13 01:21:33.868,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,1ccadefd-530b-41b4-9427-b792f405348f,53,add,"{'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}","{'commandType': 'add', 'data': {'id': 'webConnector', 'query': {'roomId': '08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d'}}, 'sender': 'webConnector'}",670ae8258529bdd28899d11e,webConnector,2024-10-13 00:20:37.034,SWITCH_COMMAND
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,1ccadefd-530b-41b4-9427-b792f405348f,55,add,"{'id': 'botSocketConnector', 'query': {}}","{'commandType': 'add', 'data': {'id': 'botSocketConnector', 'query': {}}}",670ae8258529bdd28899d11d,,2024-10-13 00:20:37.036,SWITCH_COMMAND
