CONVERSATION_ID,ASSISTANT_ID,EVENT_POSITION,eventData,eventId,timestamp,typeOfEvent,feedbackId,nluEngineVersion,requestLatency,resultsType
b4774e52-b5c9-4153-961e-0639d7a88142,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,61,"{'feedbackId': 'b4774e52-b5c9-4153-961e-0639d7a88142', 'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 1175, 'resultsType': 'CATALOG_SEARCH'}",67067c6414519701d6ea9219,2024-10-09 15:51:48.991,FEEDBACK,b4774e52-b5c9-4153-961e-0639d7a88142,9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,1175,CATALOG_SEARCH
b4774e52-b5c9-4153-961e-0639d7a88142,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,332,"{'feedbackId': 'b4774e52-b5c9-4153-961e-0639d7a88142', 'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 239, 'resultsType': 'CATALOG_SEARCH'}",6706839914519701d6eaf878,2024-10-09 16:22:33.834,FEEDBACK,b4774e52-b5c9-4153-961e-0639d7a88142,9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,239,CATALOG_SEARCH
b4774e52-b5c9-4153-961e-0639d7a88142,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,336,"{'feedbackId': 'b4774e52-b5c9-4153-961e-0639d7a88142', 'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 559, 'resultsType': 'CATALOG_SEARCH'}",6706839a14519701d6eaf885,2024-10-09 16:22:34.153,FEEDBACK,b4774e52-b5c9-4153-961e-0639d7a88142,9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,559,CATALOG_SEARCH
b4774e52-b5c9-4153-961e-0639d7a88142,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,341,"{'feedbackId': 'b4774e52-b5c9-4153-961e-0639d7a88142', 'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 575, 'resultsType': 'CATALOG_SEARCH'}",6706839a14519701d6eaf889,2024-10-09 16:22:34.173,FEEDBACK,b4774e52-b5c9-4153-961e-0639d7a88142,9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,575,CATALOG_SEARCH
759dd90c-e158-4061-bad6-e5dc972cbd92,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,42,"{'feedbackId': '759dd90c-e158-4061-bad6-e5dc972cbd92', 'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 1009, 'resultsType': 'CATALOG_SEARCH'}",6706be7af480fd5383ab9fd5,2024-10-09 20:33:46.619,FEEDBACK,759dd90c-e158-4061-bad6-e5dc972cbd92,e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,1009,CATALOG_SEARCH
e4d60978-4a95-44d5-ad15-0d5bb92df8fe,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,48,"{'feedbackId': 'e4d60978-4a95-44d5-ad15-0d5bb92df8fe', 'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 1316, 'resultsType': 'CATALOG_SEARCH'}",6706bd93f480fd5383ab91fe,2024-10-09 20:29:55.499,FEEDBACK,e4d60978-4a95-44d5-ad15-0d5bb92df8fe,e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,1316,CATALOG_SEARCH
d7a8dbee-717f-4822-b5ed-a4cfecbf47ac,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,36,"{'feedbackId': 'd7a8dbee-717f-4822-b5ed-a4cfecbf47ac', 'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 1731, 'resultsType': 'CATALOG_SEARCH'}",670684269a99212463cc5934,2024-10-09 16:24:54.440,FEEDBACK,d7a8dbee-717f-4822-b5ed-a4cfecbf47ac,9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,1731,CATALOG_SEARCH
18cb4f01-38a2-4cf4-aa3c-4e2d4bd1c413,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,34,"{'feedbackId': '18cb4f01-38a2-4cf4-aa3c-4e2d4bd1c413', 'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 357, 'resultsType': 'CATALOG_SEARCH'}",6705eeee14519701d6e65d66,2024-10-09 05:48:14.783,FEEDBACK,18cb4f01-38a2-4cf4-aa3c-4e2d4bd1c413,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,357,CATALOG_SEARCH
725b0599-8888-4cb0-9e41-82b2b9c76ade,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'feedbackId': '725b0599-8888-4cb0-9e41-82b2b9c76ade', 'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 1852, 'resultsType': 'CATALOG_SEARCH'}",6706b9aff480fd5383ab5471,2024-10-09 20:13:19.721,FEEDBACK,725b0599-8888-4cb0-9e41-82b2b9c76ade,e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,1852,CATALOG_SEARCH
85620fb5-605b-4788-a1ef-d518156d0ec4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,25,"{'feedbackId': '85620fb5-605b-4788-a1ef-d518156d0ec4', 'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 937, 'resultsType': 'CATALOG_SEARCH'}",670690f29a99212463cd5795,2024-10-09 17:19:30.634,FEEDBACK,85620fb5-605b-4788-a1ef-d518156d0ec4,9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,937,CATALOG_SEARCH
