CONVERSATION_ID,ASSISTANT_ID,EVENT_POSITION,eventData,eventId,timestamp,typeOfEvent
bda3e1bb-86c2-4dc8-8bfd-df594d0e6d47,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,64,{},670d25ac8790e7f88c254958,2024-10-14 17:07:40.714,LIST_VIEW_CLICK
4547e239-fae8-4593-afd2-ec0cb8efb786,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,39,{},6706d59e7673c82f4278350d,2024-10-09 22:12:30.274,LIST_VIEW_CLICK
2dd2e75b-7d74-45a5-bf1b-d227d2fdbd75,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,22,{},670679bd7673c82f427298f1,2024-10-09 15:40:29.411,LIST_VIEW_CLICK
90432b2c-29c6-427e-94ec-5b6c689ba1ed,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,35,{},6705fccc7673c82f426f144e,2024-10-09 06:47:24.644,LIST_VIEW_CLICK
63322011-5a35-4ee8-8734-1afed070574c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,75,{},66fc617e55f202ce26fb3771,2024-10-01 23:54:22.497,LIST_VIEW_CLICK
63322011-5a35-4ee8-8734-1afed070574c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,78,{},66fc618f55f202ce26fb381e,2024-10-01 23:54:39.671,LIST_VIEW_CLICK
63322011-5a35-4ee8-8734-1afed070574c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,89,{},66fc61a555f202ce26fb3908,2024-10-01 23:55:01.221,LIST_VIEW_CLICK
9a67852d-0312-4324-82b2-64d862c67c34,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,50,{},66fc8ca806ea172c89cfb147,2024-10-02 02:58:32.848,LIST_VIEW_CLICK
9a67852d-0312-4324-82b2-64d862c67c34,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,75,{},66fc8cc855f202ce26fcf0f1,2024-10-02 02:59:04.125,LIST_VIEW_CLICK
9a67852d-0312-4324-82b2-64d862c67c34,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,100,{},66fc8d19ce37c37834807dc1,2024-10-02 03:00:25.575,LIST_VIEW_CLICK
1335bba4-ff87-4e76-b9f7-a93be34cd688,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,59,{},66fc3ab6f5f972a5bee6bb1e,2024-10-01 21:08:54.975,LIST_VIEW_CLICK
103bf40f-8346-4621-bdc8-4f05146a2e23,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,41,{},6705640b7673c82f42672ac3,2024-10-08 19:55:38.992,LIST_VIEW_CLICK
2c60a0b8-c152-4bb6-9a62-c7e26a43e4e8,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,32,{},670e7cc8c6d56ea4415c2553,2024-10-15 17:31:36.758,LIST_VIEW_CLICK
