CONVERSATION_ID,ASSISTANT_ID,EVENT_POSITION,eventData,eventId,timestamp,typeOfEvent
637e69ca-97d3-42e4-a64a-7b648122c0fb,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,11,{},670aacc28529bdd2889731ff,2024-10-12 20:07:14.478,START_RECORDING
637e69ca-97d3-42e4-a64a-7b648122c0fb,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,{},670aace98529bdd2889733d8,2024-10-12 20:07:53.079,START_RECORDING
920183cd-f9c1-46aa-9f24-96f3e7a96515,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,11,{},670ab68d14519701d61753d6,2024-10-12 20:49:01.865,START_RECORDING
8e2ebbe4-af0c-4034-b63f-7e087137ab92,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,52,{},670c09698529bdd288a249b1,2024-10-13 20:54:49.807,START_RECORDING
8e2ebbe4-af0c-4034-b63f-7e087137ab92,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,62,{},670c09718529bdd288a24a07,2024-10-13 20:54:57.553,START_RECORDING
8e2ebbe4-af0c-4034-b63f-7e087137ab92,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,66,{},670c09848529bdd288a24afd,2024-10-13 20:55:16.589,START_RECORDING
8e2ebbe4-af0c-4034-b63f-7e087137ab92,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,84,{},670c099a8529bdd288a24c19,2024-10-13 20:55:38.318,START_RECORDING
fffa8a62-afbd-4902-807c-d06f99cf4c34,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,14,{},670c18c514519701d6227b15,2024-10-13 22:00:21.745,START_RECORDING
fffa8a62-afbd-4902-807c-d06f99cf4c34,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,{},670c18d114519701d6227b9f,2024-10-13 22:00:33.885,START_RECORDING
d54ae284-6080-434a-a44d-74ba32c5778b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,14,{},670aad2314519701d616e38a,2024-10-12 20:08:51.483,START_RECORDING
407cbbc7-605d-4e1f-96bb-b00480432cf5,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,11,{},670a998814519701d615eb7d,2024-10-12 18:45:12.961,START_RECORDING
407cbbc7-605d-4e1f-96bb-b00480432cf5,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,14,{},670a998a14519701d615eb98,2024-10-12 18:45:14.824,START_RECORDING
407cbbc7-605d-4e1f-96bb-b00480432cf5,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,{},670a999514519701d615ec1f,2024-10-12 18:45:25.721,START_RECORDING
82de6533-cb4c-4bc1-a03c-bf80066d7642,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,19,{},670ac1d48529bdd288982ce0,2024-10-12 21:37:08.367,START_RECORDING
4d4208bd-2b4c-490d-bedf-6c4ed0e3122d,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,11,{},670679147673c82f42728c34,2024-10-09 15:37:40.281,START_RECORDING
faa29605-459a-4e77-97c2-66ae8b8b2623,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,235,{},67070e4414519701d6f2cae6,2024-10-10 02:14:12.162,START_RECORDING
faa29605-459a-4e77-97c2-66ae8b8b2623,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,238,{},67070e4514519701d6f2cb06,2024-10-10 02:14:13.755,START_RECORDING
faa29605-459a-4e77-97c2-66ae8b8b2623,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,249,{},67070e5014519701d6f2cb82,2024-10-10 02:14:24.375,START_RECORDING
bf6158a1-e7eb-47e1-bf4b-cc9b206731ef,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,91,{},670621597673c82f42703253,2024-10-09 09:23:21.467,START_RECORDING
bf6158a1-e7eb-47e1-bf4b-cc9b206731ef,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,107,{},670621917673c82f42703378,2024-10-09 09:24:17.154,START_RECORDING
725b0599-8888-4cb0-9e41-82b2b9c76ade,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,25,{},6706b9c7f480fd5383ab55de,2024-10-09 20:13:43.002,START_RECORDING
456219e6-98ae-42ec-9294-06576c993535,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,107,{},6706c5f7f480fd5383ac1c17,2024-10-09 21:05:43.512,START_RECORDING
c6dd4b2c-9fd4-4884-af49-5a5dca0d29c6,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,45,{},67001319ce37c37834a9f193,2024-10-04 19:08:57.409,START_RECORDING
91050dd7-6ee5-4a99-95f8-b35d434ff3e9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,11,{},670c2fd88529bdd288a409d4,2024-10-13 23:38:48.353,START_RECORDING
f30ca069-de63-4143-8869-ab6df70a3058,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,14,{},670c275614519701d623247e,2024-10-13 23:02:30.026,START_RECORDING
18360d87-9d3d-4735-9983-6b1de826d481,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,11,{},670bfc9a8529bdd288a1b490,2024-10-13 20:00:10.015,START_RECORDING
5a844056-ae39-462d-90d1-eecb65d89fdb,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,20,{},670bb96614519701d61e9e0b,2024-10-13 15:13:26.589,START_RECORDING
89df92a8-729f-4446-88f1-bda445867415,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,11,{},670bf9aa8529bdd288a191cd,2024-10-13 19:47:38.594,START_RECORDING
507f9fe7-f6e7-43b7-bddf-bd7038144a4c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,{},6707fc4986501aa6ad1f0243,2024-10-10 19:09:45.877,START_RECORDING
507f9fe7-f6e7-43b7-bddf-bd7038144a4c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,36,{},6707fc5f86501aa6ad1f0392,2024-10-10 19:10:07.912,START_RECORDING
507f9fe7-f6e7-43b7-bddf-bd7038144a4c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,39,{},6707fc5f86501aa6ad1f0394,2024-10-10 19:10:07.984,START_RECORDING
507f9fe7-f6e7-43b7-bddf-bd7038144a4c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,43,{},6707fc6086501aa6ad1f03a3,2024-10-10 19:10:08.331,START_RECORDING
507f9fe7-f6e7-43b7-bddf-bd7038144a4c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,46,{},6707fc6086501aa6ad1f03a5,2024-10-10 19:10:08.436,START_RECORDING
